date,t,interval,initial_purchase_kwh,final_purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,load_kwh,pv_kwh,soc_before_kwh,soc_after_kwh,actual_price_yuan_kwh,forecast_price_yuan_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-02-01,0,0:00-0:10,443.44814447578887,443.44814447578887,0.0,0.0,0.0,422.0303666666667,0.0,10799.711117843508,10799.711117843508,0.3281,0.3281,145.49533620250634,0.0,0.0,145.49533620250634
2025-02-01,1,0:10-0:20,449.404900390748,449.404900390748,0.0,0.0,0.0,415.4073166666667,0.0,10799.711117843508,10799.711117843508,0.3257,0.3386905886721048,146.37117605726664,0.0,0.0,146.37117605726664
2025-02-01,2,0:20-0:30,462.9344560799225,462.9344560799225,0.0,0.0,0.0,410.7166666666667,0.0,10799.711117843508,10799.711117843508,0.3041,0.30865327218222116,140.77836809390442,0.0,0.0,140.77836809390442
2025-02-01,3,0:30-0:40,451.406627052776,451.406627052776,0.32098017388004035,0.0,0.0,430.29479999999995,0.0,10799.711117843508,10800.0,0.3126,0.30634331413080634,141.10971161669778,0.0,0.0,141.10971161669778
2025-02-01,4,0:40-0:50,458.5126990701784,458.5126990701784,0.0,0.0,0.0,424.4105833333333,0.0,10800.0,10800.0,0.3286,0.3308042480831712,150.66727291446063,0.0,0.0,150.66727291446063
2025-02-01,5,0:50-1:00,487.2351086177076,487.2351086177076,0.0,0.0,0.0,406.0516666666667,0.0,10800.0,10800.0,0.3438,0.36362427244375545,167.51143034276788,0.0,0.0,167.51143034276788
2025-02-01,6,1:00-1:10,480.8834926898066,480.8834926898066,0.0,0.0,0.0,436.7501833333333,0.0,10800.0,10800.0,0.3704,0.3666492987177721,178.11924569230436,0.0,0.0,178.11924569230436
2025-02-01,7,1:10-1:20,464.8032430160994,464.8032430160994,0.0,0.0,0.0,451.7976833333333,0.0,10800.0,10800.0,0.3746,0.34812985241369704,174.11529483383083,0.0,0.0,174.11529483383083
2025-02-01,8,1:20-1:30,465.44509501753845,465.44509501753845,0.0,0.0,0.0,446.08,0.0,10800.0,10800.0,0.3606,0.3392919106719866,167.83950126332437,0.0,0.0,167.83950126332437
2025-02-01,9,1:30-1:40,481.51609498905304,481.51609498905304,0.0,0.0,0.0,471.7663333333333,0.0,10800.0,10800.0,0.3582,0.3557741365442782,172.4790652250788,0.0,0.0,172.4790652250788
2025-02-01,10,1:40-1:50,493.4690992621015,493.4690992621015,0.0,0.0,0.0,448.02596666666665,0.0,10800.0,10800.0,0.3041,0.3461800645321268,150.06395308560505,0.0,0.0,150.06395308560505
2025-02-01,11,1:50-2:00,490.12287573483275,490.12287573483275,0.0,0.0,0.0,397.40333333333336,0.0,10800.0,10800.0,0.2537,0.315984806823796,124.34417357392707,0.0,0.0,124.34417357392707
2025-02-01,12,2:00-2:10,479.9679380436446,479.9679380436446,0.0,0.0,0.0,434.0906333333333,0.0,10800.0,10800.0,0.3346,0.32395891326351045,160.5972720694035,0.0,0.0,160.5972720694035
2025-02-01,13,2:10-2:20,490.18461969772363,490.18461969772363,0.0,0.0,0.37629696894299514,490.5609166666666,0.0,10800.0,10800.0,0.3971,0.35576391369337557,194.65231248196605,0.0,0.7471376318363169,195.39945011380237
2025-02-01,14,2:20-2:30,509.4461187162055,509.4461187162055,0.0,0.0,0.0,503.22,0.0,10800.0,10800.0,0.367,0.3770724374473507,186.9667255688474,0.0,0.0,186.9667255688474
2025-02-01,15,2:30-2:40,499.6725040931701,499.6725040931701,0.0,0.0,0.0,474.0728166666667,0.0,10800.0,10800.0,0.3185,0.37254996191740175,159.14569255367468,0.0,0.0,159.14569255367468
2025-02-01,16,2:40-2:50,508.33034516463164,508.33034516463164,0.0,0.0,0.0,461.38439999999997,0.0,10800.0,10800.0,0.3285,0.3729734810455439,166.9865183865815,0.0,0.0,166.9865183865815
2025-02-01,17,2:50-3:00,532.1800780444631,532.1800780444631,0.0,0.0,0.0,476.94166666666666,0.0,10800.0,10800.0,0.3772,0.3893454280814854,200.73832543837148,0.0,0.0,200.73832543837148
2025-02-01,18,3:00-3:10,520.8446174092662,520.8446174092662,0.0,0.0,0.0,483.39955000000003,0.0,10800.0,10800.0,0.3815,0.40726194598606646,198.70222154163505,0.0,0.0,198.70222154163505
2025-02-01,19,3:10-3:20,510.66118132483086,510.66118132483086,0.0,0.0,0.0,486.6019166666667,0.0,10800.0,10800.0,0.3822,0.39607401074951576,195.17470350235035,0.0,0.0,195.17470350235035
2025-02-01,20,3:20-3:30,511.6074016164265,511.6074016164265,0.0,0.0,0.0,498.84833333333336,0.0,10800.0,10800.0,0.3962,0.377400460375431,202.69885252042818,0.0,0.0,202.69885252042818
2025-02-01,21,3:30-3:40,502.5338772296262,502.5338772296262,0.0,0.0,15.775856103707156,518.3097333333334,0.0,10800.0,10800.0,0.3879,0.3952949489343216,194.932890977372,0.0,30.59727291314003,225.53016389051203
2025-02-01,22,3:40-3:50,512.9029457218163,512.9029457218163,0.0,0.0,0.0,509.13346666666666,0.0,10800.0,10800.0,0.3405,0.4023615464696096,174.64345301827848,0.0,0.0,174.64345301827848
2025-02-01,23,3:50-4:00,534.4997328606684,534.4997328606684,0.0,0.0,0.0,483.6166666666666,0.0,10800.0,10800.0,0.3164,0.38564916619563894,169.1157154771155,0.0,0.0,169.1157154771155
2025-02-01,24,4:00-4:10,526.3578407595878,526.3578407595878,0.0,0.0,0.0,491.1868,0.0,10800.0,10800.0,0.3916,0.3859387891150047,206.1217304414546,0.0,0.0,206.1217304414546
2025-02-01,25,4:10-4:20,528.0731900874767,528.0731900874767,0.0,0.0,0.0,504.64528333333334,0.0,10800.0,10800.0,0.4109,0.40390295986754243,216.98527380694418,0.0,0.0,216.98527380694418
2025-02-01,26,4:20-4:30,546.8380017457422,546.8380017457422,0.0,0.0,0.0,505.5783333333333,0.0,10800.0,10800.0,0.361,0.41148676407956725,197.4085186302129,0.0,0.0,197.4085186302129
2025-02-01,27,4:30-4:40,543.2834412109681,543.2834412109681,0.0,0.0,0.0,503.2309666666667,0.0,10800.0,10800.0,0.3799,0.3815828615267645,206.3933793160468,0.0,0.0,206.3933793160468
2025-02-01,28,4:40-4:50,527.2170548248091,527.2170548248091,0.0,0.0,0.0,502.84698333333336,0.00023333333333333333,10800.0,10800.0,0.4094,0.39907285579080953,215.84266224527684,0.0,0.0,215.84266224527684
2025-02-01,29,4:50-5:00,519.6497399107703,519.6497399107703,0.0,0.0,0.0,499.64166666666665,0.0,10800.0,10800.0,0.4052,0.4408934745764709,210.56207461184414,0.0,0.0,210.56207461184414
2025-02-01,30,5:00-5:10,537.3872231005058,537.3872231005058,0.0,0.0,0.0,488.78358333333335,0.0,10800.0,10800.0,0.3896,0.41812943515425105,209.36606211995706,0.0,0.0,209.36606211995706
2025-02-01,31,5:10-5:20,557.5694495130427,557.5694495130427,0.0,0.0,0.0,498.51875,0.003316666666666667,10800.0,10800.0,0.3908,0.4121692785263258,217.8981408696971,0.0,0.0,217.8981408696971
2025-02-01,32,5:20-5:30,567.070041445283,567.070041445283,0.0,0.0,0.0,529.2233333333334,0.0,10800.0,10800.0,0.3821,0.4143013643418932,216.67746283624263,0.0,0.0,216.67746283624263
2025-02-01,33,5:30-5:40,569.5992600584686,569.5992600584686,0.0,0.0,0.0,547.4103166666666,0.0,10800.0,10800.0,0.3475,0.3702597834110997,197.93574287031785,0.0,0.0,197.93574287031785
2025-02-01,34,5:40-5:50,0.0,0.0,0.0,552.2428856351806,0.0,531.2274,0.04623333333333333,10800.0,10186.396793738688,0.5182,0.5296870842265254,0.0,0.0,0.0,0.0
